"Choice","A_follower_count","A_following_count","A_listed_count","A_mentions_received","A_retweets_received","A_mentions_sent","A_retweets_sent","A_posts","A_network_feature_1","A_network_feature_2","A_network_feature_3","B_follower_count","B_following_count","B_listed_count","B_mentions_received","B_retweets_received","B_mentions_sent","B_retweets_sent","B_posts","B_network_feature_1","B_network_feature_2","B_network_feature_3","Source","Target"
0,655,562,33,1.15136320173,0.100503358535,0.573760546952,0.100503358535,0.569051637927,2,10,602.5,5151,2195,213,23.0043971135,13.5295027322,4.8493923758,2.58829859475,4.37119740814,95,96.587628866,2232.69072165,"c2ca909f4021aaff031d2256f9f14bfe","1c47f99108014d1d06c36ab781dfeb92"
1,1271,1503,59,0.297973176755,0.297973176755,0.100503358535,0.100503358535,0.100503358535,1,0,12,49326,42259,1446,0.452339900339,0.275537618025,0.100503358535,0.100503358535,0.100503358535,2,43,1651.5,"25f6328504b9cbad7426c210facc5cba","d18b580eeb6c5b700e4c69dd06d769bf"
0,1891961,302,56637,1595.79523221,808.303928523,2.47654175221,1.0518461562,7.46288493994,5950,66.6419098143,2917.68252653,5629637,51683,54624,4894.9012163,2375.07856014,5.94982939427,0.862666017566,6.83946301185,20125,17.2368421053,1353.64647653,"397f3deefcca16d0a8817de708773eec","0d1ca444f96ae4614aa4f0512cdbd57a"
1,154830,10613,2910,138.757742448,50.1686980014,3.55783179957,0.341936471695,3.81385000977,542,126.071823204,6302.39779006,4760,425,96,5.0119622628,1.40789589748,0.100503358535,0.100503358535,0.100503358535,22,3,277.590909091,"90ab42756430c4fa1996eb8aff52fe1a","d017cb337eb3a3cbd5807642159c0049"
1,501043,3289,6694,307.805391227,72.5250702042,2.10364411311,0.604091150446,2.83240137645,1093,70.6588021779,4390.37931034,6119,382,417,8.48591769886,3.28505847775,0.585955370227,0.100503358535,0.585955370227,32,145.65625,2851.40625,"ffe04836971fd2a6ab65733200696314","369bf9219568e512b8233a14bd816ac8"
0,628,921,6,3.94384833948,0.618590008348,4.76992966496,0.87013612691,2.95323721997,8,210.625,14027.5,4363,221,165,7.36230194863,0.100503358535,4.03114236535,0.860755107074,2.5637208177,21,109.695652174,5559.86956522,"2f731671f2093873e08ef265d0151d48","e3751f466089195d2b1c829a488364e0"
0,444,155,14,0.100503358535,0.100503358535,0.349326776018,0.100503358535,0.349326776018,0,0,0,282305,2114,1664,38.8128094277,14.1610399443,7.51889890331,0.837941584862,5.01017874742,168,379.311764706,32020.8117647,"2c71e5bfcbeb8ff83882de97f7c5dfc0","ba3e0a1c25a03274345c56f4f55d8d02"
0,102116,293,970,1729.45163398,763.659739323,30.8299766589,8.56836692169,93.3115713274,4067,12.3102694829,1636.37970381,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.100503358535,2.63160675438,187674,6.01569385268,1199.63681206,"69413e753617917733f39befdb7b4034","709c4a11446e010b6ffb6a0583d52947"
0,323,542,6,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.608280084017,0,0,0,268170,2087,7870,48.0737198205,6.38389851852,0.35694329868,0.35694329868,0.35694329868,207,29.9146919431,915.327014218,"026bd0d046130a810e2439e330b4b52c","9b5061986bc994e000f6d60926063bb8"
0,7147,737,112,2.33298972668,0.714556340145,0.862129980767,0.100503358535,1.35758870294,11,13.2727272727,520.181818182,47006,7814,3646,80.4245750861,23.2592549278,4.50235113101,0.100503358535,5.52749826568,312,199.39556962,4093.15822785,"a2b2dd9c3969cc36021a7afa2fb8ef5e","914395bfe571edab11bb3431f3c07e3c"
1,206818,15196,2513,15.2101079964,4.31465898754,0.100503358535,0.100503358535,0.100503358535,69,321.188405797,17454.115942,5685,942,477,30.131220894,1.64997764872,5.31239451763,0.100503358535,4.81914294825,111,224.225225225,7527.40540541,"e123815b5e7b448148fecf2512d81660","12dfec939b753c82f71bf845536c2a4f"
1,8168488,76,25928,2821.69423405,787.511274161,2.60521066322,0.583369584856,2.38168711194,9896,11.9771359807,2056.46159246,44034,2974,3456,223.914525839,85.6051762716,23.6886708148,9.26024467972,21.0503096777,871,332.823329558,9018.23556059,"b8bc0a615f4f1b2da52aad2ae3683e6b","e0b0d01aa1e2dd9e09ebc7c734cf0969"
0,2632007,5,37841,557.729240632,195.417689996,0.100503358535,0.100503358535,0.100503358535,2391,62.3338802297,3537.85931091,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.100503358535,2.63160675438,187674,6.01569385268,1199.63681206,"559250614db4db7297683d32b420dc23","709c4a11446e010b6ffb6a0583d52947"
1,78731,6212,1971,97.3958422434,57.1797678825,13.8436437887,1.78863596845,12.6607555142,378,59.9166666667,2026.7578125,1912232,33395,14891,38159.5386095,131.9544457,2.17324140238,0.62379677787,4.14311524276,21964,19.2453627508,1027.42097771,"65c6e352b98680659f7e311a17f0ed70","e2007e79fd48e17acfe811e864f1aec3"
1,750,997,29,2.29246451263,0.312365990981,5.135357861,2.03245873951,4.4231557936,11,192.363636364,3855.72727273,4760,425,96,5.0119622628,1.40789589748,0.100503358535,0.100503358535,0.100503358535,22,3,277.590909091,"5ce847171f5d2852608a13301e34cce3","d017cb337eb3a3cbd5807642159c0049"
0,95,120,3,0.35694329868,0.100503358535,0.35694329868,0.35694329868,0.35694329868,1,0,0,794,892,32,1.33691417504,0.362150068203,1.05921255864,0.337131952744,0.822583964435,4,0,68.5,"975d104abc816a1d3d071ffa39c2ce68","4d3e54d096bd233a50a6999a574ec0e1"
1,9542820,2069,17897,4336.3582863,668.570800935,7.37699596965,1.83838072076,3.1136251344,12252,16.3851384167,3413.41185041,5151,2195,213,23.0043971135,13.5295027322,4.8493923758,2.58829859475,4.37119740814,95,96.587628866,2232.69072165,"a9a3a2b3aaf1f5be34dd9dd58293cd8e","1c47f99108014d1d06c36ab781dfeb92"
1,4579,327,335,9.44731777834,3.46800529348,1.57686841772,0.100503358535,2.06217336236,39,57.8205128205,4246.46153846,378,131,10,1.40106628108,0.304017757931,0.871050348147,0.367462556237,1.09974998723,5,19.6,393.2,"b5e023a31f64a2418831a98e44e9401e","fb00d343d789a8896d006ce9b38b8395"
1,17842623,46964,90405,16377.1728978,5728.95895108,0.362150068203,0.100503358535,1.60824805844,61013,10.5740387849,1376.61833235,44,79,1,0.576871582486,0.100503358535,0.100503358535,0.100503358535,0.100503358535,2,33.5,629,"7b543152184bc39e027b3b0697c9220e","aa0cf0e0f43b0003cc4ce4bf2d98e4e2"
1,41367,71,717,32.5496527385,16.5278458647,4.59073046229,1.58736518389,10.8323755103,122,14.9918699187,2044.91056911,2696,1718,20,4.23705175388,0.321056671521,0.586102452138,0.100503358535,0.837439237474,18,84.9444444444,2656.88888889,"ad65550644f598d9a63e93e2733e1417","9547a1ed8c5052bd061e1e04d6f7d3d3"
0,177796,0,6870,9.1483841077,5.32269459265,0.100503358535,0.100503358535,0.100503358535,42,66.619047619,1681.23809524,14843,12352,867,48.5302706176,13.1948176686,17.8887517201,1.84802501352,13.9392783231,168,184.711764706,10791.7470588,"6cf51556e820ad70cf60724e852e5827","dcb5017dac644a101a2e5b3e8c483801"
0,2045,2141,130,1.83341899636,0.100503358535,0.100503358535,0.100503358535,0.354378899279,7,135.285714286,2754.28571429,2062,650,269,5.81398787552,0.857608790377,1.29665406177,0.100503358535,1.78760398952,20,68.85,2221.35,"a1459209db8d8c12b32d1fc246bc212f","b6a8f7769e730a475c1675fc2dfebb97"
0,84129,74509,4028,56.2552739892,22.4571785518,6.79288807438,5.05791343175,8.08634312495,232,96.2188841202,2878.9055794,15214,602,851,13.1494404791,2.99747410324,0.634421753939,0.100503358535,0.601724864503,55,341.803571429,7846.82142857,"5194904483a546a67078d63c15bfa845","316875b804c59c285886823a24e791ae"
0,3722,285,103,17.1484351254,2.71753222201,5.87896379302,0.610818839424,3.58359551723,61,79.4032258065,5921.35483871,220242,357,1062,452.547280711,140.0075344,13.439022061,3.04369326436,13.6479820066,1796,13.6619178082,1375.80767123,"9e2cfe8d24013df1c459098eecf24a3d","da7b64e475c69f069d3afce9be50b83c"
0,7554,1711,181,21.6018659681,3.58166112737,6.76465704261,1.11972669857,4.56324632433,85,48.5,1993.62790698,1209835,3,12226,86.8200838396,18.4581095795,0.100503358535,0.100503358535,0.100503358535,390,36.5255102041,2729.60969388,"5a90720dfa33a15461c8a13720d18b90","af15c3bd30d2c560d0125dd39942cf22"
1,1834007,773,30622,1674.26690878,388.426427249,29.3318518028,7.30829344579,17.6597096249,6261,53.22601447,2662.89477823,21,193,0,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.351840143871,0,0,0,"1a4ffdb280378812068105b0f8d79540","64779d51cf95ca536dcfb3bf3dc39dbf"
0,1221,313,105,0.367462556237,0.367462556237,0.100503358535,0.100503358535,0.100503358535,1,9,1096,163145,906,4475,182.175568401,78.0432023746,11.6076680412,3.59001979003,9.60515452068,688,82.9386590585,1809.65049929,"2a6e23322f3f781d70092604e9dd81aa","8901c0a243f405b0052ade5b6c74fd9f"
0,2696,1718,20,4.23705175388,0.321056671521,0.586102452138,0.100503358535,0.837439237474,18,84.9444444444,2656.88888889,45589,862,2641,148.854279232,36.998883856,27.8817679309,3.33349180419,23.8612817152,551,127.404293381,2833.84794275,"444d98b64199b575494298cf87ae9002","3c5c4573cadbd82b6be5cb50dbd2db73"
0,267,352,8,0.301982613937,0.100503358535,0.334765666801,0.100503358535,0.566685351985,1,92,1299,1294,431,44,0.555204167947,0.100503358535,0.100503358535,0.100503358535,0.595962080709,2,836,11447.5,"822ba67831eed9e547e0974c71018e41","8c05adbdd7aecc56e3ee293c017a6cf4"
0,823481,2667,13252,87.6076556937,28.673226189,6.65494590001,2.61579420283,5.04874777935,351,58.414084507,3523.25070423,98788,2354,5610,385.79535532,172.183430066,8.3611127573,5.09220072691,10.7774189865,1330,61.6397331357,2080.33358043,"d76e51bd4e2ab3a75293ec1c02cf465a","7d4150203ebaedaa97194c3f0cfdea56"
0,100,201,7,0.351840143871,0.100503358535,0.351840143871,0.100503358535,0.351840143871,1,29,469,805,589,26,7.75592947698,1.87391771562,3.13420307907,0.367462556237,1.84368200433,29,94.0689655172,1810.55172414,"37b5c1cf15f18e0c549c4953bb9eb538","7fbb1263f97dffcc583a51b67b0791c7"
0,889300,183,5646,3237.31387301,1964.29018677,18.1172813641,0.85260213546,90.1458413467,10953,10.0285919799,1180.80534077,627949,150866,6820,246.40384554,74.7054295201,21.2609389965,1.32068103422,15.2780657745,683,235.787264834,11977.0434153,"b748c578cd73db01edf963b4ef64108e","0a71c63099921e341310fd240c46804a"
1,356712,2070,2804,24.8239103521,4.46812603418,2.14440635704,0.605766716163,1.62703890732,92,258.255319149,8133,1271,1503,59,0.297973176755,0.297973176755,0.100503358535,0.100503358535,0.100503358535,1,0,12,"768df9a454be85ef64e65be57084ef3a","0d61be674a2e46c05fb367c528a6a3c5"
0,26602,23861,2009,41.4985382203,18.1375341094,1.86847532114,1.11423646176,5.51867136395,142,100.295774648,2216.53521127,68574,917,3028,37.9602200725,17.7370423914,2.08230974734,0.61340914185,2.54356625897,156,223.025157233,4880.53459119,"c1b6e6a785cde12953a25b3470b45599","11555ad961338cac082d0f4b28d9dbeb"
0,25360,20872,461,1.48259322545,0.716815998035,1.08365421195,1.08365421195,2.53274438183,7,228.571428571,9940.71428571,889300,183,5646,3237.31387301,1964.29018677,18.1172813641,0.85260213546,90.1458413467,10953,10.0285919799,1180.80534077,"8c994c2434136382c883a29000ce412b","5b4d67861ca7c088887c6e0514cffaac"
1,1021,187,33,19.6596183427,0.785416543834,0.825097332288,0.337131952744,0.834803921388,61,47.0967741935,1426.64516129,1211,409,89,0.984148446262,0.359533601106,0.100503358535,0.100503358535,0.359533601106,4,209.75,3589,"281a4b15ac682757a75d23cc4a3b2e0c","6d3aa546a3b2efe198b1f8009218c070"
1,4321482,259,32741,7068.5940808,3773.24875881,2.10199402263,0.339522140564,10.2165316735,25313,11.3032806138,1404.1953492,48711,22845,932,61.9248042388,18.5789010899,0.100503358535,0.100503358535,0.100503358535,229,80.3433476395,4431.68240343,"ca3fcae6fe3af511433bc24641a49ce6","2b5f57753f2c27b2cd14ec9614aebfad"
0,739581,10723,1279,102.026750104,96.7713185484,1.53732181604,1.05435803853,3.46775398195,432,11.1916859122,966.193995381,480412,11948,16294,1795.52554643,685.575043835,4.53498744385,1.31814022265,15.8259155715,6867,60.8146619217,2695.61252669,"6ec34bc3a0359d684640e2a013a4c241","d4b589daa901f64a33b8421dfa8dd43f"
0,4947410,112,26319,1774.21392717,830.899475371,0.100503358535,0.100503358535,0.100503358535,7321,26.5441936361,3068.02243677,232753,320,7919,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701,679,47.0969162996,2374.15565345,"855ac835c9ca23742e39660da37c698e","4808dc70b57ea5c6acc3eef37d9b8be3"
1,889300,183,5646,3237.31387301,1964.29018677,18.1172813641,0.85260213546,90.1458413467,10953,10.0285919799,1180.80534077,322682,37601,22232,176.533715916,42.3302213798,6.84922722869,1.3450733981,4.35986544828,696,234.338068182,7168.46448864,"b748c578cd73db01edf963b4ef64108e","d79f4a633ee8e2603b825ef088447db0"
0,38,0,0,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.346838541843,0,0,0,11018,160,447,2.92897451074,0.880196778734,0.100503358535,0.100503358535,0.5908589259,9,19.5,1779.7,"2e6a73c052d1f5554cdc6f9bd62cbf70","17c96015f4b42ba0a2e48822f6f88d0b"
0,6119,382,417,8.48591769886,3.28505847775,0.585955370227,0.100503358535,0.585955370227,32,145.65625,2851.40625,508213,554,16338,3619.31076978,878.310233803,7.82867570173,2.26757425945,23.6213238573,12453,47.6179080824,2314.93335975,"725d1047a832ff2465cad04365d51d63","4ede5035781f24f99bf60aa393e6df33"
1,5532,562,230,24.8972379895,6.65254862041,2.54056251978,0.359533601106,3.27008543677,110,143.378378378,4374.27027027,1883,746,27,2.62930423887,1.24615157314,2.47464233098,0.825317366491,2.26834434027,9,36,993.888888889,"000e7bddf2e7ba06fbded5dcf81daba6","30f00fcd177169467f5ddf7fa217ea8f"
0,3638,3341,85,2.79357720107,1.40270262958,2.59408926769,0.598150193501,3.80214341589,11,9.41666666667,489.083333333,488553,38857,6666,44.9295850425,5.14356577277,2.29966575197,0.571441825748,2.29727556415,170,396.432748538,14225.1754386,"ca0992c70e6c1f41f0defabbfdfd9739","4d10ede6259f0e0eecf0320f5f8d2fd7"
1,14843,12352,867,48.5302706176,13.1948176686,17.8887517201,1.84802501352,13.9392783231,168,184.711764706,10791.7470588,364,927,6,0.551680477817,0.310247364657,0.834980862738,0.339522140564,0.832590674918,2,1.5,122,"a2fab7bfd71fcb718a928554b25419c8","06c2b6858ff821ea9325a00a67d51a39"
0,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457,890,294.170731707,8733.9767184,92462,692,5259,141.503204167,35.2897466154,3.78726278837,0.596412376469,3.04191498134,578,97.3859348199,4638.4219554,"ba2b4a84f3c4682151bdf495171666a6","48537d2e9e1fbf6aa7a33efa64dfc789"
0,1294,431,44,0.555204167947,0.100503358535,0.100503358535,0.100503358535,0.595962080709,2,836,11447.5,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457,890,294.170731707,8733.9767184,"8709c6061bad4f9ca41e9ffa9d321b37","5845d345d02d0ea33ce3b1e67946a675"
0,3106,3232,47,4.12499754996,2.57111280087,0.100503358535,0.100503358535,1.10906797863,17,5,531.944444444,20288,1568,655,34.2837900328,21.3172019582,1.34796746583,0.600714082587,1.36592188825,157,85.5786163522,1928.50314465,"aafbcf3ec658e536b4b309b1596aa94c","78dbc7b9b5f6c3e2bd9e2fa882c02dce"
0,58090,6,2963,98.9542408593,27.7975963377,0.796262414086,0.332423043719,0.332423043719,430,241.68045977,8490.30114943,3302480,550744,20006,936.636126376,206.101772388,41.3171893605,0.595962080709,42.8137044787,3691,69.1508724832,3456.09610738,"41db0c95b8d85d5a303a2b608d4a710b","665b03ee4cab2df04effa26d1fc9d327"
0,631958,674,7522,614.96874489,329.330090956,4.05227895632,1.34056577289,12.3050354357,2536,35.838659392,2231.56897896,120772,468,6248,660.384085815,145.539331294,5.02997588997,2.31389014514,6.30511611846,2302,60.5965884861,2013.16460554,"27d440e414b4c8cafb301fccb2bb397c","2953226a3dc1f8bf91435e3242b025d1"
0,867,413,52,10.9063491932,2.35902406875,3.9751770642,1.12441791981,2.63594715708,32,66.9117647059,1119.44117647,48777,858,1236,247.238745401,74.1034922474,3.03169565479,1.81674611367,21.1756960799,997,32.9027777778,1871.07142857,"ae331ff28b596a99612105ad1f1076f9","0b49b988eba5ff83464324af7e8673e1"
0,444,155,14,0.100503358535,0.100503358535,0.349326776018,0.100503358535,0.349326776018,0,0,0,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.55072506841,12.6070724246,307,159.200647249,5131.31067961,"2c71e5bfcbeb8ff83882de97f7c5dfc0","de802a87670927f6fb908671367c7720"
1,1641075,695,14343,5237.29104892,1080.58372601,17.6361116683,3.39282996065,6.62220586411,15102,9.58360202672,1249.68052905,28613,3557,9,0.75143425077,0.295998478572,0.100503358535,0.100503358535,0.100503358535,3,2.66666666667,218.333333333,"d4a95673c7374f6b12f695ea47852a6a","e08301ba39d3b9d70949e502a207450f"
0,95,120,3,0.35694329868,0.100503358535,0.35694329868,0.35694329868,0.35694329868,1,0,0,125438,983,4074,55.1372659579,23.4461396366,2.25139829697,0.100503358535,7.2079084546,239,217.241666667,6466.73333333,"975d104abc816a1d3d071ffa39c2ce68","ed1b8e668eaa9b346943b3caa1c7007a"
0,356712,2070,2804,24.8239103521,4.46812603418,2.14440635704,0.605766716163,1.62703890732,92,258.255319149,8133,23230,495,826,118.052431863,56.6682926506,6.37320537301,0.840719744654,9.82700494448,466,105.210638298,3589.00425532,"768df9a454be85ef64e65be57084ef3a","af41be96b84c9469bb0130e4a324333e"
0,19562,17637,278,572.874855518,390.2936809,27.5520404128,7.16755674559,32.1019061639,1762,23.4692957746,1395.8456338,4947410,112,26319,1774.21392717,830.899475371,0.100503358535,0.100503358535,0.100503358535,7321,26.5441936361,3068.02243677,"549034fafcdf295c8837aa5424d6a5ab","ce347250c9502e8adf252d8f7a23cfdf"
0,11018,160,447,2.92897451074,0.880196778734,0.100503358535,0.100503358535,0.5908589259,9,19.5,1779.7,143101,128686,8742,874.212873202,347.630667262,4.49847061965,0.100503358535,34.9779777238,2767,105.734781061,5276.96262015,"5f4f2de6cc4de5bf0c9e260d610b503f","2f995f5c972815d39ab493275b51ab57"
1,265258,209,551,631.915946309,457.648549848,5.46098548773,0.100503358535,7.49812649824,2603,3.8263138278,506.692135669,3914,1439,165,2.4042122036,1.16194602972,0.100503358535,0.100503358535,0.100503358535,9,18.7777777778,899,"c6b956083ce3ce46b58ad08e6a010441","6e1c95a9416986e5e9b4a8bd3c763fa3"
1,804394,1370,15143,6881.48299573,5013.64229512,22.683131263,2.38553797354,18.4209811988,23958,21.3249876868,1413.82539813,20542,635,142,10.99055651,1.45465674427,1.09579702847,0.598150193501,2.07771803393,40,35.4523809524,2758.52380952,"896b762263f1c61553668e450387ad89","00da04a44631481e4468cc2acc376215"
1,35420121,136440,243073,33169.806819,6627.82220971,0.100503358535,0.100503358535,0.100503358535,54819,17.6760845853,2006.1760494,6375552,813,13024,12873.6009322,4515.51517633,1.03520996852,0.100503358535,2.03903709968,28917,9.79993143641,1988.04748029,"d75698f649f86035cfbad1194d52789b","58400ecea2db15805251487d610abcfd"
1,17842623,46964,90405,16377.1728978,5728.95895108,0.362150068203,0.100503358535,1.60824805844,61013,10.5740387849,1376.61833235,158467,154157,1590,299.60787906,80.1902863889,0.100503358535,0.100503358535,0.100503358535,791,122.252801993,11514.8119552,"7b543152184bc39e027b3b0697c9220e","dd309ad6ac43c5c06eec4a7fa1f899cf"
1,4579,327,335,9.44731777834,3.46800529348,1.57686841772,0.100503358535,2.06217336236,39,57.8205128205,4246.46153846,1919,1726,73,17.0944714714,3.36778114631,5.824670968,1.86402629975,6.53347539794,68,19.2205882353,974.955882353,"b5e023a31f64a2418831a98e44e9401e","4b261d7c137ec723f31252f43dfec9ed"
0,314,398,11,2.91175628081,0.503461869339,1.54634724574,0.332423043719,1.33384466071,9,16.1111111111,495.777777778,2260661,233,12680,13580.6294376,1883.09001537,27.1828015928,13.098383319,18.3497218154,35645,16.8700174752,2092.42004383,"05a829a2f92c811a29552edbd44960ae","5e34c514952f1dc8526624a9708753f7"
0,3162,244,178,43.6633808605,14.8187398872,9.21342355715,1.10145223308,17.1029768943,135,96.795620438,2194.22627737,17766,803,1802,4.51222064998,1.82989491239,0.573760546952,0.337131952744,0.847447433633,20,157.1,3116.05,"331392ea9ef125f82fff9d2f0a1066a0","352b002c2a8ad8a9715ef30ace4d27d4"
1,143101,128686,8742,874.212873202,347.630667262,4.49847061965,0.100503358535,34.9779777238,2767,105.734781061,5276.96262015,3081505,119234,316,19.1730199185,9.94951080322,0.100503358535,0.100503358535,0.100503358535,66,55.6417910448,17588.0597015,"5d4f241db92bf235acd8d8fac6e67c6e","7e68ceee23052810bdbae52f710cd1b1"
0,2256591,735,22670,488.964332631,211.425789685,0.865711164193,0.36479296426,0.847756741777,1917,41.4878301398,3843.37648887,889300,183,5646,3237.31387301,1964.29018677,18.1172813641,0.85260213546,90.1458413467,10953,10.0285919799,1180.80534077,"53ee5a2d663ac3f508bc33b47dfc921a","5b4d67861ca7c088887c6e0514cffaac"
0,1720,540,151,5.16184828614,1.18162498801,2.32411245323,0.608895669397,3.81366082681,14,94.5,1823.42857143,7554,1711,181,21.6018659681,3.58166112737,6.76465704261,1.11972669857,4.56324632433,85,48.5,1993.62790698,"0cfaf32a908682f033ce13718d292abe","3fef60e1edaf3b953b2ea5346ac20a0f"
0,21591,1179,228,90.4565058494,25.7982917525,5.70932864827,1.11115882218,5.17662002447,369,18.4429708223,1330.36604775,85138,67047,5103,150.340456123,68.1173657547,5.48034897405,0.100503358535,71.8792737542,568,205.883275261,9580.39547038,"26c7ca98e9efccecf38ea945ce6d9285","82e91721a9f4ecda049d1b48abc25d2c"
1,44027,113,2344,45.2042215224,20.3689668816,1.11615836228,0.100503358535,0.859718422134,188,112.191489362,2122.70212766,21591,1179,228,90.4565058494,25.7982917525,5.70932864827,1.11115882218,5.17662002447,369,18.4429708223,1330.36604775,"ed18fa3242c4c034435fd95cf2428cfa","5b9a8dcd14352193ef315bbd5c81fbce"
1,44027,113,2344,45.2042215224,20.3689668816,1.11615836228,0.100503358535,0.859718422134,188,112.191489362,2122.70212766,366460,466,3381,1167.89692965,415.263913927,49.9186328622,8.06155671768,82.5351766421,3450,17.9143591208,1464.34627462,"ed18fa3242c4c034435fd95cf2428cfa","63ea555ec03f9f75d7db9a30b7c004e0"
0,10422587,147,98965,1892.91438777,678.010953505,0.842497378623,0.100503358535,0.842497378623,7979,37.1357689459,2639.14082942,7360339,95,43590,12473.150064,9597.00107289,5.32394729283,1.35362352682,8.26623872778,46906,7.32031991897,838.486589149,"e533524e867a3e2033eb48a7607672b3","d9196d524265896df87b86f4215ae94d"
0,14843,12352,867,48.5302706176,13.1948176686,17.8887517201,1.84802501352,13.9392783231,168,184.711764706,10791.7470588,138235,780,1415,267.436511255,128.707882764,32.381551153,3.49534266799,26.6084698024,852,27.4785631518,4345.21668598,"a2fab7bfd71fcb718a928554b25419c8","462360164f000066b355405de84f15d2"
0,1017,638,33,8.81552911378,1.03028227931,5.34341308823,0.840131092681,4.1033937064,32,96.9090909091,1714.78787879,34860,219,2356,87.5141898241,31.0365179476,4.43364988023,1.10959252973,3.14519256827,342,137.135446686,6896.96829971,"af3f7178c91382d620650c6a1fe33635","b70d504d7162e3c1624adb5823f21637"
0,565,613,34,11.7772063978,1.05048611556,5.64456209071,1.86650540826,5.86544509252,34,76.5,2505.85294118,627949,150866,6820,246.40384554,74.7054295201,21.2609389965,1.32068103422,15.2780657745,683,235.787264834,11977.0434153,"12b04d322236b53e789299fd11abed00","0a71c63099921e341310fd240c46804a"
1,513424,6,10043,755.632593095,364.713137315,4.76533488739,0.586102452138,6.59206719042,3166,22.8915963761,1386.83036551,16978,6715,451,0.332423043719,0.100503358535,0.100503358535,0.100503358535,3.34299851074,1,130,2874,"a5f8211502314848950bb4bf3a62f145","082d8d244591c67f5ca74f9b868a1bba"
0,49326,42259,1446,0.452339900339,0.275537618025,0.100503358535,0.100503358535,0.100503358535,2,43,1651.5,232753,320,7919,175.264776264,100.480819758,3.1084904768,1.61471682509,4.401918701,679,47.0969162996,2374.15565345,"ae1c951b70f04d6ce483e84216e466df","4808dc70b57ea5c6acc3eef37d9b8be3"
1,33669,29327,883,128.414854027,23.9196306635,6.5562550178,0.339522140564,12.2922053818,228,72.7792207792,3492.19480519,3106,3232,47,4.12499754996,2.57111280087,0.100503358535,0.100503358535,1.10906797863,17,5,531.944444444,"f48e31213f0f18a685c2f6cadc51cec0","c29f366aa7e20effb9cc9e98e7cff64a"
0,1607541,93,9876,389.533119657,217.628442156,0.359533601106,0.100503358535,0.84979013175,1706,9.97903319744,774.39895166,132100,56571,1780,388.210787203,13.7901207488,25.9219139652,0.341936471695,17.5938470236,804,271.116707617,12786.2518428,"510a5f72e7e7a99a6b4c933f755ad837","e28ec613f4431ff8835b1a86e212283b"
0,34463,29808,1689,15.4304976173,3.98402880489,8.20433119845,0.332423043719,6.98881495679,66,75.5303030303,1916.89393939,132100,56571,1780,388.210787203,13.7901207488,25.9219139652,0.341936471695,17.5938470236,804,271.116707617,12786.2518428,"34195aeb398d2017cd9111743683ed84","e28ec613f4431ff8835b1a86e212283b"
1,3742349,58111,29109,1337.14689048,275.658602722,8.41601221535,1.55952189384,4.29605899526,3682,43.9570585078,5128.20236178,6375552,813,13024,12873.6009322,4515.51517633,1.03520996852,0.100503358535,2.03903709968,28917,9.79993143641,1988.04748029,"4efce2011d2b48535a8b6d4435eae426","58400ecea2db15805251487d610abcfd"
0,3893,1059,168,3.26047330814,1.051286304,1.10082376417,0.100503358535,1.10082376417,15,95.8,2188.73333333,9093,672,457,11.1220209346,2.81352304477,15.1659349125,2.53866717594,7.01675925031,36,123.138888889,4708.16666667,"9ff0d437aa7fd36dcef19f41797146ac","7d1a7875d1f350e061e0810b20f78147"
0,794,479,8,0.306073458935,0.306073458935,0.100503358535,0.100503358535,1.62198088723,1,49,4969,3914,1439,165,2.4042122036,1.16194602972,0.100503358535,0.100503358535,0.100503358535,9,18.7777777778,899,"2c3f3987fdb56209d565145fccdfb70c","6e1c95a9416986e5e9b4a8bd3c763fa3"
0,2662235,824,74528,4477.89835361,1748.8717326,16.4247061717,0.100503358535,16.671041355,14301,57.8186710826,2274.40184917,2843700,5337,56504,17670.645963,9277.32461363,20.7780062771,16.2905397703,132.130398415,58691,25.682301123,1595.08380405,"a558afb100cb34a2558d38f1baaf709a","72c2e0568088a63ec1015fefa742438c"
0,1140,927,69,0.577496611666,0.100503358535,0.341936471695,0.100503358535,0.341936471695,2,14.5,1206.5,3893,1059,168,3.26047330814,1.051286304,1.10082376417,0.100503358535,1.10082376417,15,95.8,2188.73333333,"10223ebce56fd42fbd2bd8435b333c84","e9be6cd4349afcb0df091e88842a3a4e"
1,2774790,20342,15836,5088.57716465,6.18308067892,0.810460607776,0.339522140564,1.08175730664,18549,4.78133906964,454.967894595,25360,20872,461,1.48259322545,0.716815998035,1.08365421195,1.08365421195,2.53274438183,7,228.571428571,9940.71428571,"490271d36f4a4070587d71a89eeed0d6","65126591a1225414a5857bb9b41ef4c0"
